Datetime,YEAR,MONTH,DAY,SST,Temperature
1999-03-08,1999.0,3.0,8.0,10.3625,9.595285724201336
1999-03-09,1999.0,3.0,9.0,10.45217391304348,9.666019668640294
1999-03-10,1999.0,3.0,10.0,10.4125,9.634725256858207
1999-03-11,1999.0,3.0,11.0,10.766666666666666,9.914088613177725
1999-03-12,1999.0,3.0,12.0,10.6625,9.831922920142572
1999-03-13,1999.0,3.0,13.0,10.699999999999998,9.861502569635226
1999-03-14,1999.0,3.0,14.0,10.795833333333334,9.937095007227569
1999-03-15,1999.0,3.0,15.0,10.545833333333333,9.739897343943202
1999-03-16,1999.0,3.0,16.0,10.286956521739132,9.53569773464367
1999-03-17,1999.0,3.0,17.0,9.979166666666666,9.292915973831974
1999-03-18,1999.0,3.0,18.0,10.1625,9.437527593573842
1999-03-19,1999.0,3.0,19.0,10.179166666666664,9.450674104459464
1999-03-20,1999.0,3.0,20.0,10.4875,9.693884555843518
1999-03-21,1999.0,3.0,21.0,10.4875,9.693884555843518
1999-03-22,1999.0,3.0,22.0,10.575,9.762903737993044
1999-03-23,1999.0,3.0,23.0,10.708695652173912,9.868361618792944
1999-03-24,1999.0,3.0,24.0,10.982608695652173,10.084421667261031
1999-03-25,1999.0,3.0,25.0,10.795833333333334,9.937095007227569
1999-03-26,1999.0,3.0,26.0,10.665217391304346,9.834066373004358
1999-03-27,1999.0,3.0,27.0,10.434782608695652,9.652301570324859
1999-03-28,1999.0,3.0,28.0,10.256521739130434,9.511691062591659
1999-03-29,1999.0,3.0,29.0,10.5125,9.713604322171953
1999-03-30,1999.0,3.0,30.0,10.6375,9.812203153814137
1999-03-31,1999.0,3.0,31.0,10.5,9.703744439007735
1999-04-01,1999.0,4.0,1.0,10.354166666666666,9.588712468758523
1999-04-02,1999.0,4.0,2.0,10.408333333333333,9.631438629136802
1999-04-03,1999.0,4.0,3.0,10.329166666666667,9.568992702430087
1999-04-04,1999.0,4.0,4.0,9.470833333333333,8.89194739182043
1999-04-05,1999.0,4.0,5.0,9.417391304347824,8.849792818871961
1999-04-06,1999.0,4.0,6.0,9.820833333333333,9.168024120418544
1999-04-07,1999.0,4.0,7.0,10.12608695652174,9.408805325225904
1999-04-08,1999.0,4.0,8.0,10.120833333333332,9.40466131635978
1999-04-09,1999.0,4.0,9.0,9.883333333333336,9.217323536239636
1999-04-10,1999.0,4.0,10.0,9.904166666666667,9.233756674846665
1999-04-11,1999.0,4.0,11.0,10.0,9.309349112439005
1999-04-12,1999.0,4.0,12.0,10.358333333333333,9.591999096479928
1999-04-13,1999.0,4.0,13.0,9.95,9.269909579782132
1999-04-14,1999.0,4.0,14.0,10.279166666666667,9.529553169773214
1999-04-15,1999.0,4.0,15.0,10.770833333333336,9.917375240899133
1999-04-16,1999.0,4.0,16.0,11.0,10.098139765576466
1999-04-17,1999.0,4.0,17.0,11.041666666666664,10.131006042790526
1999-04-18,1999.0,4.0,18.0,10.613043478260868,9.792912078058057
1999-04-19,1999.0,4.0,19.0,10.0,9.309349112439005
1999-04-20,1999.0,4.0,20.0,9.4125,8.845934603720746
1999-04-21,1999.0,4.0,21.0,8.933333333333334,8.467972415759046
1999-04-22,1999.0,4.0,22.0,8.895833333333334,8.438392766266393
1999-04-23,1999.0,4.0,23.0,8.770833333333334,8.33979393462421
1999-04-24,1999.0,4.0,24.0,8.783333333333333,8.349653817788425
1999-04-25,1999.0,4.0,25.0,9.1625,8.64873694043638
1999-04-26,1999.0,4.0,26.0,9.3375,8.786775304735437
1999-04-27,1999.0,4.0,27.0,8.770833333333334,8.33979393462421
1999-04-28,1999.0,4.0,28.0,8.83913043478261,8.39366604988378
1999-04-29,1999.0,4.0,29.0,8.695652173913043,8.280491738781446
1999-04-30,1999.0,4.0,30.0,8.58695652173913,8.194753624309984
1999-05-01,1999.0,5.0,1.0,8.512500000000001,8.136023015897031
1999-05-02,1999.0,5.0,2.0,8.6,8.20504219804656
1999-05-03,1999.0,5.0,3.0,8.741666666666667,8.316787540574367
1999-05-04,1999.0,5.0,4.0,8.752173913043478,8.325075558306608
1999-05-05,1999.0,5.0,5.0,8.713043478260868,8.29420983709688
1999-05-06,1999.0,5.0,6.0,8.7,8.283921263360305
1999-05-07,1999.0,5.0,7.0,8.495833333333332,8.122876505011405
1999-05-08,1999.0,5.0,8.0,8.139130434782608,7.841512592687554
1999-05-09,1999.0,5.0,9.0,7.7875,7.564149792372371
1999-05-10,1999.0,5.0,10.0,7.541666666666668,7.370238756809413
1999-05-11,1999.0,5.0,11.0,7.599999999999999,7.416251544909096
1999-05-12,1999.0,5.0,12.0,7.6173913043478265,7.429969643224531
1999-05-13,1999.0,5.0,13.0,7.508333333333333,7.3439457350381625
1999-05-14,1999.0,5.0,14.0,7.321739130434781,7.19676197186215
1999-05-15,1999.0,5.0,15.0,7.5166666666666675,7.350518990480976
1999-05-16,1999.0,5.0,16.0,7.830434782608695,7.598016347588598
1999-05-17,1999.0,5.0,17.0,8.183333333333334,7.87637942590595
1999-05-18,1999.0,5.0,18.0,8.266666666666666,7.9421119803340705
1999-05-19,1999.0,5.0,19.0,8.620833333333334,8.22147533665359
1999-05-20,1999.0,5.0,20.0,8.120833333333334,7.827080010084859
1999-05-21,1999.0,5.0,21.0,7.6083333333333325,7.422824800351909
1999-05-22,1999.0,5.0,22.0,7.895833333333332,7.649602113128928
1999-05-23,1999.0,5.0,23.0,8.270833333333334,7.945398608055478
1999-05-24,1999.0,5.0,24.0,8.7,8.283921263360305
1999-05-25,1999.0,5.0,25.0,8.8,8.362800328674052
1999-05-26,1999.0,5.0,26.0,8.539130434782608,8.157028853942538
1999-05-27,1999.0,5.0,27.0,8.762500000000001,8.333220679181398
1999-05-28,1999.0,5.0,28.0,8.504545454545454,8.129748544792527
1999-05-29,1999.0,5.0,29.0,8.583333333333332,8.191895687160933
1999-05-30,1999.0,5.0,30.0,9.2875,8.747335772078564
1999-05-31,1999.0,5.0,31.0,9.725,9.092431682826202
1999-06-01,1999.0,6.0,1.0,9.8125,9.16145086497573
1999-06-02,1999.0,6.0,2.0,9.4625,8.88537413637762
1999-06-03,1999.0,6.0,3.0,8.991666666666667,8.51398520385873
1999-06-04,1999.0,6.0,4.0,9.320833333333333,8.773628793849813
1999-06-05,1999.0,6.0,5.0,9.533333333333333,8.941246807641523
1999-06-06,1999.0,6.0,6.0,9.31304347826087,8.767484228979358
1999-06-07,1999.0,6.0,7.0,9.004166666666666,8.523845087022949
1999-06-08,1999.0,6.0,8.0,8.908333333333333,8.448252649430609
1999-06-09,1999.0,6.0,9.0,8.965217391304348,8.493122262670674
1999-06-10,1999.0,6.0,10.0,8.943478260869568,8.475974639776386
1999-06-11,1999.0,6.0,11.0,8.608695652173912,8.211901247204274
1999-06-12,1999.0,6.0,12.0,8.9,8.441679393987798
1999-06-13,1999.0,6.0,13.0,10.183333333333334,9.453960732180873
1999-06-14,1999.0,6.0,14.0,10.456521739130435,9.669449193219151
1999-06-15,1999.0,6.0,15.0,9.729166666666666,9.095718310547609
1999-06-16,1999.0,6.0,16.0,9.420833333333334,8.852507859163559
1999-06-17,1999.0,6.0,17.0,8.852173913043476,8.40395462362035
1999-06-18,1999.0,6.0,18.0,8.741666666666667,8.316787540574367
1999-06-19,1999.0,6.0,19.0,8.770833333333334,8.33979393462421
1999-06-20,1999.0,6.0,20.0,8.679166666666667,8.267488124753275
1999-06-21,1999.0,6.0,21.0,8.658333333333333,8.251054986146244
1999-06-22,1999.0,6.0,22.0,8.545833333333333,8.16231603766828
1999-06-23,1999.0,6.0,23.0,9.316666666666666,8.770342166128406
1999-06-24,1999.0,6.0,24.0,9.704166666666667,9.075998544219173
1999-06-25,1999.0,6.0,25.0,9.05,8.559997991958417
1999-06-26,1999.0,6.0,26.0,8.816666666666665,8.375946839559674
1999-06-27,1999.0,6.0,27.0,8.9,8.441679393987798
1999-06-28,1999.0,6.0,28.0,9.170833333333334,8.655310195879194
1999-06-29,1999.0,6.0,29.0,9.5625,8.964253201691365
1999-06-30,1999.0,6.0,30.0,9.7625,9.122011332318857
1999-07-01,1999.0,7.0,1.0,9.470833333333333,8.89194739182043
1999-07-02,1999.0,7.0,2.0,9.291304347826086,8.750336606085064
1999-07-03,1999.0,7.0,3.0,9.347826086956523,8.794920425610227
1999-07-04,1999.0,7.0,4.0,9.3875,8.82621483739231
1999-07-05,1999.0,7.0,5.0,9.1,8.59943752461529
1999-07-06,1999.0,7.0,6.0,8.930434782608694,8.465686066039805
1999-07-07,1999.0,7.0,7.0,8.82857142857143,8.38533720447798
1999-07-08,1999.0,7.0,8.0,8.691304347826087,8.277062214202587
1999-07-09,1999.0,7.0,9.0,9.05,8.559997991958417
1999-07-10,1999.0,7.0,10.0,9.145833333333334,8.635590429550756
1999-07-11,1999.0,7.0,11.0,9.170833333333333,8.655310195879192
1999-07-12,1999.0,7.0,12.0,9.9,9.230470047125259
1999-07-13,1999.0,7.0,13.0,10.891304347826088,10.012401651105003
1999-07-14,1999.0,7.0,14.0,11.279166666666667,10.318343822910675
1999-07-15,1999.0,7.0,15.0,10.775,9.920661868620538
1999-07-16,1999.0,7.0,16.0,10.183333333333334,9.453960732180873
1999-07-17,1999.0,7.0,17.0,10.208695652173912,9.473966292224214
1999-07-18,1999.0,7.0,18.0,10.85217391304348,9.981535929895278
1999-07-19,1999.0,7.0,19.0,11.365217391304348,10.386219830200584
1999-07-20,1999.0,7.0,20.0,12.091666666666667,10.959236228584862
1999-07-21,1999.0,7.0,21.0,12.533333333333333,11.307618767053908
1999-07-22,1999.0,7.0,22.0,13.356521739130436,11.95694208731779
1999-07-23,1999.0,7.0,23.0,13.316666666666668,11.925504778678254
1999-07-24,1999.0,7.0,24.0,12.495833333333332,11.278039117561251
1999-07-25,1999.0,7.0,25.0,12.117391304347825,10.979527582343108
1999-07-26,1999.0,7.0,26.0,11.758333333333335,10.696306010872377
1999-07-27,1999.0,7.0,27.0,11.370833333333332,10.390649632781608
1999-07-28,1999.0,7.0,28.0,12.495652173913046,11.277896220703802
1999-07-29,1999.0,7.0,29.0,13.325,11.932078034121064
1999-07-30,1999.0,7.0,30.0,12.52608695652174,11.30190289275581
1999-07-31,1999.0,7.0,31.0,11.329166666666666,10.357783355567546
1999-08-01,1999.0,8.0,1.0,11.862500000000002,10.77847170390753
1999-08-02,1999.0,8.0,2.0,12.134782608695652,10.993245680658543
1999-08-03,1999.0,8.0,3.0,12.225,11.064408315669857
1999-08-04,1999.0,8.0,4.0,10.804347826086957,9.943811159527833
1999-08-05,1999.0,8.0,5.0,10.631818181818181,9.807721388739491
1999-08-06,1999.0,8.0,6.0,10.704347826086957,9.864932094214087
1999-08-07,1999.0,8.0,7.0,12.983333333333334,11.662574560965766
1999-08-08,1999.0,8.0,8.0,13.004347826086958,11.679150596430249
1999-08-09,1999.0,8.0,9.0,12.4125,11.212306563133131
1999-08-10,1999.0,8.0,10.0,12.945833333333333,11.63299491147311
1999-08-11,1999.0,8.0,11.0,13.795652173913044,12.303324069782501
1999-08-12,1999.0,8.0,12.0,13.270833333333336,11.889351873742788
1999-08-13,1999.0,8.0,13.0,12.604347826086956,11.363634335175263
1999-08-14,1999.0,8.0,14.0,11.4,10.413656026831452
1999-08-15,1999.0,8.0,15.0,11.547826086956524,10.530259862512644
1999-08-16,1999.0,8.0,16.0,12.330434782608695,11.147574286707176
1999-08-17,1999.0,8.0,17.0,12.137499999999998,12.060000000000002
1999-08-18,1999.0,8.0,18.0,12.043478260869565,11.797500000000005
1999-08-19,1999.0,8.0,19.0,11.695833333333333,11.932083333333336
1999-08-20,1999.0,8.0,20.0,11.970833333333333,12.313333333333334
1999-08-21,1999.0,8.0,21.0,12.208333333333336,12.085833333333335
1999-08-22,1999.0,8.0,22.0,11.808333333333332,11.857916666666668
1999-08-23,1999.0,8.0,23.0,12.334782608695653,12.149166666666668
1999-08-24,1999.0,8.0,24.0,12.5875,12.246666666666664
1999-08-25,1999.0,8.0,25.0,11.9875,12.50166666666667
1999-08-26,1999.0,8.0,26.0,12.325,12.501250000000004
1999-08-27,1999.0,8.0,27.0,13.3,12.928333333333335
1999-08-28,1999.0,8.0,28.0,13.308695652173913,12.320416666666668
1999-08-29,1999.0,8.0,29.0,11.733333333333333,11.421666666666667
1999-08-30,1999.0,8.0,30.0,10.578260869565216,11.286666666666667
1999-08-31,1999.0,8.0,31.0,10.017391304347829,10.300833333333328
1999-09-01,1999.0,9.0,1.0,10.026666666666666,10.138749999999998
1999-09-02,1999.0,9.0,2.0,14.054166666666667,10.178333333333331
1999-09-03,1999.0,9.0,3.0,14.669565217391305,10.415833333333332
1999-09-04,1999.0,9.0,4.0,13.885,10.422499999999998
1999-09-05,1999.0,9.0,5.0,11.606429649276171,10.616666666666664
1999-09-06,1999.0,9.0,6.0,11.534553629072715,10.955416666666665
1999-09-07,1999.0,9.0,7.0,11.42492808987803,11.27375
1999-09-08,1999.0,9.0,8.0,11.44474449942505,11.50416666666667
1999-09-09,1999.0,9.0,9.0,11.410432222060876,11.68541666666667
1999-09-10,1999.0,9.0,10.0,11.813702114645537,11.837916666666667
1999-09-11,1999.0,9.0,11.0,12.253184124469692,11.7425
1999-09-12,1999.0,9.0,12.0,12.630949928974195,11.634166666666669
1999-09-13,1999.0,9.0,13.0,13.196050997569476,11.620416666666667
1999-09-14,1999.0,9.0,14.0,13.199403956626865,11.632083333333336
1999-09-15,1999.0,9.0,15.0,13.173875766836277,11.011666666666665
1999-09-16,1999.0,9.0,16.0,13.21310808640235,10.639166666666664
1999-09-17,1999.0,9.0,17.0,13.202238277920387,10.71333333333333
1999-09-18,1999.0,9.0,18.0,13.006042027326085,10.81
1999-09-19,1999.0,9.0,19.0,12.88946238952305,10.885
1999-09-20,1999.0,9.0,20.0,13.23605452991737,10.884999999999998
1999-09-21,1999.0,9.0,21.0,13.641190847212188,10.784166666666666
1999-09-22,1999.0,9.0,22.0,13.805629108807654,10.789166666666668
1999-09-23,1999.0,9.0,23.0,14.470034929976627,10.852916666666665
1999-09-24,1999.0,9.0,24.0,14.077622690137506,10.839166666666666
1999-09-25,1999.0,9.0,25.0,13.210641782914688,10.673333333333332
1999-09-26,1999.0,9.0,26.0,12.752219006582553,10.287916666666662
1999-09-27,1999.0,9.0,27.0,12.611506225424707,9.983749999999997
1999-09-28,1999.0,9.0,28.0,13.330982042692252,10.07458333333333
1999-09-29,1999.0,9.0,29.0,14.642252915352929,10.477083333333328
1999-09-30,1999.0,9.0,30.0,14.450912718912118,10.67333333333333
1999-10-01,1999.0,10.0,1.0,13.770249916475342,10.744166666666665
1999-10-02,1999.0,10.0,2.0,13.149772514636881,11.525000000000004
1999-10-03,1999.0,10.0,3.0,12.79214733907664,12.006666666666666
1999-10-04,1999.0,10.0,4.0,13.318931942614658,12.220416666666665
1999-10-05,1999.0,10.0,5.0,13.973333068263385,12.857500000000005
1999-10-06,1999.0,10.0,6.0,13.67024280565825,13.18041666666666
1999-10-07,1999.0,10.0,7.0,13.541745113266922,12.599583333333335
1999-10-08,1999.0,10.0,8.0,13.376437449066724,12.136250000000002
1999-10-09,1999.0,10.0,9.0,13.240274321988919,11.702916666666667
1999-10-10,1999.0,10.0,10.0,12.990291496621447,11.580000000000005
1999-10-11,1999.0,10.0,11.0,12.951828680272756,11.63166666666667
1999-10-12,1999.0,10.0,12.0,13.09335266543161,11.606250000000005
1999-10-13,1999.0,10.0,13.0,12.475,11.489583333333336
1999-10-14,1999.0,10.0,14.0,13.181707343905392,11.211666666666668
1999-10-15,1999.0,10.0,15.0,12.644373742642115,10.853749999999998
1999-10-16,1999.0,10.0,16.0,13.49510763231563,10.646249999999997
1999-10-17,1999.0,10.0,17.0,13.105082447694235,11.152500000000005
1999-10-18,1999.0,10.0,18.0,13.01328904876785,11.192916666666667
1999-10-19,1999.0,10.0,19.0,13.052266013963068,11.133333333333333
1999-10-20,1999.0,10.0,20.0,13.276206930706445,11.31375
1999-10-21,1999.0,10.0,21.0,13.161112400865676,11.263750000000002
1999-10-22,1999.0,10.0,22.0,13.205128721168867,11.178333333333335
1999-10-23,1999.0,10.0,23.0,13.331600821070314,11.478750000000005
1999-10-24,1999.0,10.0,24.0,13.62106803759166,11.567916666666667
1999-10-25,1999.0,10.0,25.0,13.313913637172856,11.279166666666667
1999-10-26,1999.0,10.0,26.0,13.362711210324475,11.198333333333334
1999-10-27,1999.0,10.0,27.0,13.30542578668006,11.145416666666668
1999-10-28,1999.0,10.0,28.0,13.442720058001358,11.722083333333336
1999-10-29,1999.0,10.0,29.0,13.059638337030014,11.660000000000002
1999-10-30,1999.0,10.0,30.0,12.678869887319467,11.611250000000005
1999-10-31,1999.0,10.0,31.0,12.665822104384606,11.447083333333335
1999-11-01,1999.0,11.0,1.0,12.304761904761907,11.31875
1999-11-02,1999.0,11.0,2.0,12.465,11.576250000000002
1999-11-03,1999.0,11.0,3.0,12.420833333333334,11.683333333333335
1999-11-04,1999.0,11.0,4.0,12.07391304347826,11.171666666666667
1999-11-05,1999.0,11.0,5.0,12.116666666666665,11.018333333333334
1999-11-06,1999.0,11.0,6.0,12.08695652173913,11.55666666666667
1999-11-07,1999.0,11.0,7.0,11.98125,11.851250000000002
1999-11-08,1999.0,11.0,8.0,11.852631578947367,11.975416666666673
1999-11-09,1999.0,11.0,9.0,12.025,12.346666666666666
1999-11-10,1999.0,11.0,10.0,12.526315789473689,12.5225
1999-11-11,1999.0,11.0,11.0,12.55263157894737,12.695833333333333
1999-11-12,1999.0,11.0,12.0,12.647619047619047,12.78875
1999-11-13,1999.0,11.0,13.0,12.708333333333336,12.82
1999-11-14,1999.0,11.0,14.0,12.708333333333336,12.671250000000002
1999-11-15,1999.0,11.0,15.0,12.645833333333336,12.76041666666667
1999-11-16,1999.0,11.0,16.0,12.9375,12.919999999999995
1999-11-17,1999.0,11.0,17.0,12.930434782608694,12.919999999999995
1999-11-18,1999.0,11.0,18.0,12.824999999999998,12.807499999999996
1999-11-19,1999.0,11.0,19.0,12.908333333333333,12.863749999999996
1999-11-20,1999.0,11.0,20.0,13.0625,12.913749999999995
1999-11-21,1999.0,11.0,21.0,13.020833333333336,12.567500000000004
1999-11-22,1999.0,11.0,22.0,12.543478260869565,11.98666666666667
1999-11-23,1999.0,11.0,23.0,12.491666666666665,11.820416666666672
1999-11-24,1999.0,11.0,24.0,12.579166666666666,11.91041666666667
1999-11-25,1999.0,11.0,25.0,12.541666666666664,12.019166666666665
1999-11-26,1999.0,11.0,26.0,12.404166666666667,11.96666666666667
1999-11-27,1999.0,11.0,27.0,12.254166666666668,12.007083333333336
1999-11-28,1999.0,11.0,28.0,12.125,11.935000000000004
1999-11-29,1999.0,11.0,29.0,12.125,12.012499999999996
1999-11-30,1999.0,11.0,30.0,12.286956521739132,12.293333333333337
1999-12-01,1999.0,12.0,1.0,12.291666666666664,12.28666666666667
1999-12-02,1999.0,12.0,2.0,12.2125,12.114999999999995
1999-12-03,1999.0,12.0,3.0,12.145833333333336,11.363333333333335
1999-12-04,1999.0,12.0,4.0,11.778260869565216,10.921666666666665
1999-12-05,1999.0,12.0,5.0,11.720833333333333,11.075
1999-12-06,1999.0,12.0,6.0,11.704166666666666,11.173333333333336
1999-12-07,1999.0,12.0,7.0,11.704347826086956,11.112916666666667
1999-12-08,1999.0,12.0,8.0,11.491666666666667,10.859166666666665
1999-12-09,1999.0,12.0,9.0,11.586363636363634,11.285833333333338
1999-12-10,1999.0,12.0,10.0,11.516666666666666,11.102083333333333
1999-12-11,1999.0,12.0,11.0,10.843478260869565,10.614166666666662
1999-12-12,1999.0,12.0,12.0,10.830434782608695,10.410833333333333
1999-12-13,1999.0,12.0,13.0,10.643478260869566,10.293749999999998
1999-12-14,1999.0,12.0,14.0,10.491666666666667,9.859999999999994
1999-12-15,1999.0,12.0,15.0,11.016666666666666,10.02833333333333
1999-12-16,1999.0,12.0,16.0,10.830434782608695,10.35833333333333
1999-12-17,1999.0,12.0,17.0,10.5,10.58583333333333
1999-12-18,1999.0,12.0,18.0,10.466666666666667,10.658749999999998
1999-12-19,1999.0,12.0,19.0,10.345833333333337,10.098749999999997
1999-12-20,1999.0,12.0,20.0,10.391304347826088,10.236249999999997
1999-12-21,1999.0,12.0,21.0,10.470833333333333,10.636249999999997
1999-12-22,1999.0,12.0,22.0,10.2625,10.625833333333327
1999-12-23,1999.0,12.0,23.0,10.25,10.522916666666662
1999-12-24,1999.0,12.0,24.0,10.9625,10.210416666666662
1999-12-25,1999.0,12.0,25.0,11.075000000000005,10.177499999999997
1999-12-26,1999.0,12.0,26.0,11.091666666666667,10.26208333333333
1999-12-27,1999.0,12.0,27.0,11.216666666666667,10.254999999999997
1999-12-28,1999.0,12.0,28.0,11.5875,10.288333333333327
1999-12-29,1999.0,12.0,29.0,12.458333333333336,10.287916666666662
1999-12-30,1999.0,12.0,30.0,12.245833333333332,10.282499999999997
1999-12-31,1999.0,12.0,31.0,12.229166666666664,10.21708333333333
2000-01-01,2000.0,1.0,1.0,11.6625,9.964166666666662
2000-01-02,2000.0,1.0,2.0,11.354166666666664,9.75083333333333
2000-01-03,2000.0,1.0,3.0,11.8125,9.694166666666662
2000-01-04,2000.0,1.0,4.0,11.862500000000002,9.719999999999997
2000-01-05,2000.0,1.0,5.0,11.8625,9.701249999999996
2000-01-06,2000.0,1.0,6.0,11.733333333333334,9.62333333333333
2000-01-07,2000.0,1.0,7.0,11.816666666666668,9.694999999999997
2000-01-08,2000.0,1.0,8.0,11.326086956521738,9.738749999999996
2000-01-09,2000.0,1.0,9.0,11.526086956521738,9.732499999999996
2000-01-10,2000.0,1.0,10.0,11.804166666666665,9.819999999999997
2000-01-11,2000.0,1.0,11.0,11.433333333333335,9.991249999999997
2000-01-12,2000.0,1.0,12.0,10.945833333333333,9.866666666666662
2000-01-13,2000.0,1.0,13.0,11.182608695652174,9.951249999999996
2000-01-14,2000.0,1.0,14.0,11.691666666666668,10.16333333333333
2000-01-15,2000.0,1.0,15.0,11.680952380952382,10.464583333333328
2000-01-16,2000.0,1.0,16.0,11.7,10.85375
2000-01-17,2000.0,1.0,17.0,11.654545454545454,10.847499999999998
2000-01-18,2000.0,1.0,18.0,11.520833333333336,11.1725
2000-01-19,2000.0,1.0,19.0,11.6,11.451250000000005
2000-01-20,2000.0,1.0,20.0,11.53684210526316,11.3775
2000-01-21,2000.0,1.0,21.0,11.214285714285712,11.49791666666667
2000-01-22,2000.0,1.0,22.0,11.354545454545455,11.767500000000005
2000-01-23,2000.0,1.0,23.0,11.323809523809526,11.811250000000005
2000-01-24,2000.0,1.0,24.0,11.195652173913043,11.883333333333338
2000-01-25,2000.0,1.0,25.0,11.233333333333334,11.976666666666668
2000-01-26,2000.0,1.0,26.0,11.1,11.697083333333335
2000-01-27,2000.0,1.0,27.0,11.082608695652173,11.275000000000004
2000-01-28,2000.0,1.0,28.0,11.139130434782608,11.205
2000-01-29,2000.0,1.0,29.0,11.133333333333335,11.132083333333336
2000-01-30,2000.0,1.0,30.0,11.12608695652174,11.370000000000005
2000-01-31,2000.0,1.0,31.0,11.105,11.281666666666665
2000-02-01,2000.0,2.0,1.0,11.183333333333332,11.2
2000-02-02,2000.0,2.0,2.0,11.391304347826088,11.282083333333334
2000-02-03,2000.0,2.0,3.0,11.520833333333336,11.30125
2000-02-04,2000.0,2.0,4.0,11.595833333333333,11.27
2000-02-05,2000.0,2.0,5.0,11.521739130434785,11.445000000000006
2000-02-06,2000.0,2.0,6.0,11.637499999999998,11.490000000000006
2000-02-07,2000.0,2.0,7.0,11.85,11.613333333333335
2000-02-08,2000.0,2.0,8.0,11.930434782608694,11.573333333333334
2000-02-09,2000.0,2.0,9.0,11.891666666666667,11.586666666666668
2000-02-10,2000.0,2.0,10.0,11.745833333333332,11.673333333333336
2000-02-11,2000.0,2.0,11.0,11.747826086956522,11.660000000000005
2000-02-12,2000.0,2.0,12.0,11.778260869565216,11.593333333333335
2000-02-13,2000.0,2.0,13.0,11.743478260869566,11.6
2000-02-14,2000.0,2.0,14.0,11.85,11.767500000000005
2000-02-15,2000.0,2.0,15.0,11.891666666666666,11.792500000000004
2000-02-16,2000.0,2.0,16.0,11.925,11.836666666666673
2000-02-17,2000.0,2.0,17.0,12.008333333333333,11.902083333333335
2000-02-18,2000.0,2.0,18.0,12.179166666666665,11.96125
2000-02-19,2000.0,2.0,19.0,12.166666666666664,11.941250000000005
2000-02-20,2000.0,2.0,20.0,12.408333333333333,11.85791666666667
2000-02-21,2000.0,2.0,21.0,12.20909090909091,11.836666666666673
2000-02-22,2000.0,2.0,22.0,12.345454545454546,11.86333333333334
2000-02-23,2000.0,2.0,23.0,12.07391304347826,11.89666666666667
2000-02-24,2000.0,2.0,24.0,11.990909090909089,11.837083333333338
2000-02-25,2000.0,2.0,25.0,11.970833333333333,11.798750000000005
2000-02-26,2000.0,2.0,26.0,11.9625,11.870000000000005
2000-02-27,2000.0,2.0,27.0,11.925,11.948333333333334
2000-02-28,2000.0,2.0,28.0,11.926086956521738,11.990000000000006
2000-02-29,2000.0,2.0,29.0,11.9125,11.923333333333336
2000-03-01,2000.0,3.0,1.0,11.956521739130435,11.780000000000005
2000-03-02,2000.0,3.0,2.0,12.058333333333332,11.665
2000-03-03,2000.0,3.0,3.0,12.017391304347825,11.376250000000004
2000-03-04,2000.0,3.0,4.0,11.991666666666665,11.126666666666667
2000-03-05,2000.0,3.0,5.0,11.566666666666665,10.470416666666663
2000-03-06,2000.0,3.0,6.0,11.129166666666668,9.160833333333333
2000-03-07,2000.0,3.0,7.0,11.004166666666668,9.487083333333327
2000-03-08,2000.0,3.0,8.0,10.818181818181818,9.549999999999997
2000-03-09,2000.0,3.0,9.0,11.095238095238097,10.0225
2000-03-10,2000.0,3.0,10.0,11.341666666666667,10.107083333333332
2000-03-11,2000.0,3.0,11.0,11.266666666666666,10.56083333333333
2000-03-12,2000.0,3.0,12.0,11.336363636363634,10.653333333333327
2000-03-13,2000.0,3.0,13.0,11.243478260869567,10.501666666666663
2000-03-14,2000.0,3.0,14.0,11.129166666666668,10.619166666666663
2000-03-15,2000.0,3.0,15.0,10.9875,10.120416666666664
2000-03-16,2000.0,3.0,16.0,10.8,9.705833333333333
2000-03-17,2000.0,3.0,17.0,10.261111111111113,8.85333333333333
2000-03-18,2000.0,3.0,18.0,9.980952380952383,8.524583333333338
2000-03-19,2000.0,3.0,19.0,10.0,8.330000000000004
2000-03-20,2000.0,3.0,20.0,9.581818181818182,7.8775
2000-03-21,2000.0,3.0,21.0,9.370833333333334,7.889166666666667
2000-03-22,2000.0,3.0,22.0,9.921739130434784,7.9541666666666675
2000-03-23,2000.0,3.0,23.0,9.804166666666664,8.007083333333334
2000-03-24,2000.0,3.0,24.0,9.695652173913043,8.049583333333336
2000-03-25,2000.0,3.0,25.0,11.229166666666664,8.323750000000004
2000-03-26,2000.0,3.0,26.0,11.395833333333336,8.453333333333333
2000-03-27,2000.0,3.0,27.0,11.195833333333333,8.538333333333338
2000-03-28,2000.0,3.0,28.0,9.72272727272727,8.390000000000002
2000-03-29,2000.0,3.0,29.0,9.495238095238095,8.213750000000005
2000-03-30,2000.0,3.0,30.0,9.763636363636364,8.163750000000004
2000-03-31,2000.0,3.0,31.0,10.0625,8.234583333333335
2000-04-01,2000.0,4.0,1.0,10.05,8.577083333333334
2000-04-02,2000.0,4.0,2.0,11.258333333333333,8.886249999999997
2000-04-03,2000.0,4.0,3.0,11.754545454545456,9.18125
2000-04-04,2000.0,4.0,4.0,11.545,9.441249999999997
2000-04-05,2000.0,4.0,5.0,11.123529411764704,9.58333333333333
2000-04-06,2000.0,4.0,6.0,10.6,9.746249999999996
2000-04-07,2000.0,4.0,7.0,10.063636363636364,9.609166666666663
